*****0*****
m;2019-08-20 15:37:57;0.2934, 0.8166, 0.48319999999999996, 0.8842000000000001, 0.08919999999999997
u;2019-08-20 15:37:58;460.8488217599999
g;2019-08-20 15:38:01;-73.9288685, 45.429348166666664
*****1*****
m;2019-08-20 15:38:17;0.26159999999999994, 0.7849, 0.43739999999999996, 0.7471000000000001, 0.09009999999999999
u;2019-08-20 15:38:18;475.98525071999995
g;2019-08-20 15:38:20;-73.92887933333333, 45.42935266666667
*****2*****
m;2019-08-20 15:38:40;0.29569999999999996, 0.8168, 0.4502, 0.8279, 0.0836
u;2019-08-20 15:38:41;505.9314849599999
g;2019-08-20 15:38:43;-73.92889016666666, 45.42935283333333
*****3*****
m;2019-08-20 15:39:02;0.3115, 0.8311999999999999, 0.4565, 0.8696999999999999, 0.07999999999999999
u;2019-08-20 15:39:02;423.5965315199999
g;2019-08-20 15:39:05;-73.928886, 45.429353666666664
*****4*****
m;2019-08-20 15:39:39;0.325, 0.884, 0.5484000000000001, 1.0765, 0.06639999999999999
u;2019-08-20 15:39:39;464.1580353599999
g;2019-08-20 15:39:42;-73.92886883333334, 45.42937033333333
*****5*****
m;2019-08-20 15:40:00;0.34500000000000003, 0.8897, 0.6492, 1.3325, 0.07780000000000001
u;2019-08-20 15:40:00;471.90245472
g;2019-08-20 15:40:03;-73.9288635, 45.4293705
*****6*****
m;2019-08-20 15:40:21;0.3275, 0.8812000000000001, 0.47829999999999995, 0.9439, 0.059800000000000006
u;2019-08-20 15:40:22;848.4221995199999
g;2019-08-20 15:40:24;-73.92885783333334, 45.429363
*****7*****
m;2019-08-20 15:40:42;0.31209999999999993, 0.8595, 0.6223, 1.1876, 0.08959999999999999
u;2019-08-20 15:40:42;547.73072064
g;2019-08-20 15:40:45;-73.9288395, 45.42936066666667
