m;2019-07-05 13:11:08;0.0808, 0.1933, 0.1024, 0.12050000000000001, 0.0814
m;2019-07-05 13:11:08;953.8700759999999
g;2019-07-05 13:11:13;-73.92898183333334, 45.42931816666667
m;2019-07-05 13:11:20;0.0635, 0.1131, 0.0794, 0.09029999999999998, 0.07189999999999999
m;2019-07-05 13:11:21;978.1863494399998
g;2019-07-05 13:11:26;-73.92897283333333, 45.42930333333333
m;2019-07-05 13:11:57;0.062, 0.1166, 0.09379999999999998, 0.1061, 0.08419999999999998
m;2019-07-05 13:11:57;954.0419832
g;2019-07-05 13:12:02;-73.92894216666667, 45.429297
m;2019-07-05 13:12:14;0.0939, 0.22990000000000005, 0.09779999999999998, 0.11810000000000001, 0.07399999999999998
m;2019-07-05 13:12:15;999.0043113599997
g;2019-07-05 13:12:19;-73.92894583333333, 45.429308166666665
m;2019-07-05 13:12:32;0.0681, 0.1606, 0.0986, 0.1136, 0.0819
m;2019-07-05 13:12:32;954.9616867199999
g;2019-07-05 13:12:37;-73.928964, 45.429334833333336
