m;2019-07-05 13:24:31;0.08469999999999998, 0.21350000000000002, 0.129, 0.15259999999999999, 0.09899999999999999
m;2019-07-05 13:24:32;886.98098448
g;2019-07-05 13:24:36;-73.92889233333334, 45.429281
m;2019-07-05 13:24:40;0.0866, 0.18839999999999998, 0.10840000000000001, 0.12940000000000002, 0.08809999999999998
m;2019-07-05 13:24:40;981.2205115199998
g;2019-07-05 13:24:45;-73.928887, 45.429275
m;2019-07-05 13:24:53;0.1339, 0.3262, 0.12680000000000002, 0.1662, 0.08439999999999999
m;2019-07-05 13:24:54;875.3514624
g;2019-07-05 13:24:58;-73.92887766666666, 45.429262333333334
m;2019-07-05 13:25:15;0.0618, 0.1651, 0.1045, 0.1182, 0.08459999999999998
m;2019-07-05 13:25:15;930.4391246399998
g;2019-07-05 13:25:20;-73.9288595, 45.429270333333335
m;2019-07-05 13:25:27;0.0708, 0.1706, 0.1083, 0.1247, 0.08829999999999998
m;2019-07-05 13:25:28;956.1736324799998
g;2019-07-05 13:25:32;-73.9288675, 45.4292845
m;2019-07-05 13:25:40;0.0814, 0.2097, 0.11960000000000001, 0.14089999999999997, 0.09189999999999998
m;2019-07-05 13:25:41;903.44109888
g;2019-07-05 13:25:45;-73.92887516666667, 45.429293
m;2019-07-05 13:25:52;15.730500000000003, 0.4202, 0.1453, 0.1951, 0.0797
m;2019-07-05 13:25:53;866.1974039999999
g;2019-07-05 13:25:58;-73.92887583333334, 45.42930233333333
