*****0*****
m;2019-08-20 15:48:42;0.21190000000000003, 0.7261000000000001, 0.37839999999999996, 0.5818, 0.09229999999999998
u;2019-08-20 15:48:43;582.8771476799999
g;2019-08-20 15:48:46;-73.92884883333333, 45.4293515
*****1*****
m;2019-08-20 15:48:58;0.196, 0.6966999999999999, 0.39580000000000004, 0.5889, 0.1052
u;2019-08-20 15:48:59;786.44965392
g;2019-08-20 15:49:01;-73.9288615, 45.42935933333333
*****2*****
m;2019-08-20 15:49:15;0.24489999999999998, 0.7729, 0.4189, 0.6903999999999999, 0.08839999999999998
u;2019-08-20 15:49:16;528.6748075200001
g;2019-08-20 15:49:18;-73.92886983333334, 45.4293675
*****3*****
m;2019-08-20 15:49:40;0.2761, 0.8163, 0.39920000000000005, 0.7041000000000001, 0.0712
u;2019-08-20 15:49:41;828.00821952
g;2019-08-20 15:49:43;-73.928852, 45.42937716666667
*****4*****
m;2019-08-20 15:50:03;0.2554, 0.8030000000000002, 0.37459999999999993, 0.6315999999999999, 0.06910000000000001
u;2019-08-20 15:50:04;712.0825992
g;2019-08-20 15:50:06;-73.92884533333333, 45.429376833333336
*****5*****
m;2019-08-20 15:50:20;0.236, 0.7565000000000001, 0.3628, 0.5871999999999999, 0.08149999999999999
u;2019-08-20 15:50:21;569.0300227199998
g;2019-08-20 15:50:23;-73.9288405, 45.429368833333335
*****6*****
m;2019-08-20 15:50:42;0.2232, 0.6777000000000001, 0.3422, 0.5388, 0.1035
u;2019-08-20 15:50:42;739.0806249599999
g;2019-08-20 15:50:45;-73.928834, 45.42936
*****7*****
m;2019-08-20 15:51:01;0.2435, 0.7211000000000001, 0.3955, 0.6501000000000001, 0.10529999999999999
u;2019-08-20 15:51:02;605.3110372799999
g;2019-08-20 15:51:05;-73.92882166666666, 45.42935216666667
