m;2019-07-05 13:46:05;0.09129999999999999, 0.2344, 0.13820000000000002, 0.1659, 0.10289999999999999
m;2019-07-05 13:46:06;896.97738816
g;2019-07-05 13:46:11;-73.92888816666667, 45.42936616666667
m;2019-07-05 13:46:20;0.1619, 0.5157, 0.15369999999999998, 0.2129, 0.06810000000000001
m;2019-07-05 13:46:20;973.3643524799998
g;2019-07-05 13:46:25;-73.92888416666666, 45.4293585
m;2019-07-05 13:46:35;0.12669999999999998, 0.3265, 0.12520000000000003, 0.1614, 0.0819
m;2019-07-05 13:46:36;945.4294324800001
g;2019-07-05 13:46:40;-73.92887983333334, 45.42934833333333
m;2019-07-05 13:46:55;0.08969999999999997, 0.20070000000000002, 0.1059, 0.1268, 0.08449999999999999
m;2019-07-05 13:46:55;929.8718308799998
g;2019-07-05 13:47:00;-73.92886366666667, 45.429353666666664
m;2019-07-05 13:47:09;0.043899999999999995, 0.10049999999999999, 0.1022, 0.1116, 0.09109999999999999
m;2019-07-05 13:47:10;890.2214351999999
g;2019-07-05 13:47:14;-73.92887266666666, 45.4293665
m;2019-07-05 13:47:24;0.1255, 0.3325000000000001, 0.11699999999999999, 0.15089999999999998, 0.07549999999999998
m;2019-07-05 13:47:25;981.9167356799999
g;2019-07-05 13:47:29;-73.92887583333334, 45.42937383333334
