m;2019-07-05 13:57:12;0.056499999999999995, 0.10980000000000001, 0.11300000000000002, 0.1266, 0.10169999999999998
m;2019-07-05 13:57:13;948.90195792
g;2019-07-05 13:57:17;-73.92876616666666, 45.429309833333335
m;2019-07-05 13:57:25;0.06509999999999998, 0.1024, 0.10740000000000001, 0.12229999999999999, 0.09969999999999998
m;2019-07-05 13:57:26;936.3441369599998
g;2019-07-05 13:57:30;-73.92876033333333, 45.429303833333336
m;2019-07-05 13:57:40;0.1055, 0.3238, 0.13089999999999996, 0.1617, 0.0824
m;2019-07-05 13:57:41;987.02237952
g;2019-07-05 13:57:45;-73.92875933333333, 45.42929133333333
m;2019-07-05 13:57:59;0.0673, 0.1757, 0.1129, 0.12930000000000003, 0.09069999999999998
m;2019-07-05 13:57:59;967.6656288
g;2019-07-05 13:58:04;-73.92876483333333, 45.42928166666667
m;2019-07-05 13:58:12;0.0965, 0.2636, 0.12390000000000001, 0.15039999999999998, 0.08759999999999998
m;2019-07-05 13:58:13;973.5362596799998
g;2019-07-05 13:58:17;-73.92877433333334, 45.42928966666667
m;2019-07-05 13:58:29;0.09949999999999999, 0.27260000000000006, 0.1283, 0.1567, 0.08929999999999998
m;2019-07-05 13:58:29;961.80359328
g;2019-07-05 13:58:34;-73.9287845, 45.429302666666665
m;2019-07-05 13:58:35;0.097, 0.31249999999999994, 0.07239999999999999, 0.08839999999999999, 0.04579999999999999
m;2019-07-05 13:58:36;1337.0340340799999
g;2019-07-05 13:58:41;-73.92878566666667, 45.4293045
