*****0*****
m;2019-08-20 15:45:49;0.2529, 0.8097, 0.3805000000000001, 0.6376999999999999, 0.0671
u;2019-08-20 15:45:50;363.44620224
g;2019-08-20 15:45:53;-73.92881933333334, 45.42932033333334
*****1*****
m;2019-08-20 15:46:01;0.2325, 0.8248, 0.473, 0.7599000000000001, 0.07279999999999999
u;2019-08-20 15:46:02;406.84417487999997
g;2019-08-20 15:46:05;-73.92882333333333, 45.429311166666665
*****2*****
m;2019-08-20 15:46:39;0.28259999999999996, 0.8352999999999999, 0.3864, 0.6908, 0.0621
u;2019-08-20 15:46:40;508.9312656
g;2019-08-20 15:46:43;-73.9288175, 45.4292975
*****3*****
m;2019-08-20 15:47:02;0.2354, 0.7605000000000001, 0.3604, 0.5824999999999999, 0.07919999999999999
u;2019-08-20 15:47:03;695.2872657599999
g;2019-08-20 15:47:05;-73.92881866666667, 45.42929683333333
*****4*****
m;2019-08-20 15:47:22;0.2851, 0.8511000000000001, 0.5439, 0.9779, 0.07869999999999999
u;2019-08-20 15:47:23;517.4234812799999
g;2019-08-20 15:47:25;-73.9287895, 45.42929516666667
*****5*****
m;2019-08-20 15:47:36;0.261, 0.8264999999999999, 0.4003, 0.6832, 0.06500000000000002
u;2019-08-20 15:47:36;470.1490012799999
g;2019-08-20 15:47:39;-73.9287865, 45.429308666666664
*****6*****
m;2019-08-20 15:47:50;0.298, 0.8559999999999999, 0.40210000000000007, 0.7431999999999999, 0.05770000000000001
u;2019-08-20 15:47:50;529.19912448
g;2019-08-20 15:47:53;-73.928792, 45.4293185
*****7*****
m;2019-08-20 15:48:02;0.27660000000000007, 0.8703999999999998, 0.48109999999999997, 0.849, 0.058800000000000005
u;2019-08-20 15:48:03;712.44360432
g;2019-08-20 15:48:05;-73.92880383333333, 45.4293295
