*****0*****
m;2019-07-25 16:19:04;0.13120000000000004, 0.3358, 0.24130000000000001, 0.3143, 0.15619999999999998
u;2019-07-25 16:19:04;935.1407865599998
g;2019-07-25 16:19:06;-73.928957, 45.429265666666666
*****1*****
m;2019-07-25 16:19:43;0.21959999999999996, 0.6151000000000001, 0.23489999999999994, 0.3670999999999999, 0.08769999999999997
u;2019-07-25 16:19:44;888.8461776
g;2019-07-25 16:19:46;-73.9289445, 45.429252
*****2*****
m;2019-07-25 16:20:18;0.12109999999999999, 0.308, 0.2165, 0.27630000000000005, 0.14629999999999999
u;2019-07-25 16:20:18;828.6356807999998
g;2019-07-25 16:20:20;-73.9289405, 45.429248
*****3*****
m;2019-07-25 16:20:33;0.23410000000000006, 0.6355000000000001, 0.2523, 0.40659999999999996, 0.09079999999999998
u;2019-07-25 16:20:34;784.4555304
g;2019-07-25 16:20:36;-73.928935, 45.429233333333336
*****4*****
m;2019-07-25 16:20:50;0.2492, 0.6621, 0.2455, 0.4086, 0.08299999999999999
u;2019-07-25 16:20:51;816.1981948800001
g;2019-07-25 16:20:53;-73.92891683333333, 45.4292335
*****5*****
m;2019-07-25 16:21:18;0.2112, 0.5696, 0.2672, 0.40989999999999993, 0.11230000000000002
u;2019-07-25 16:21:19;745.82798256
g;2019-07-25 16:21:21;-73.92891983333334, 45.429239833333334
*****6*****
m;2019-07-25 16:21:32;0.2617, 0.7343999999999999, 0.27070000000000005, 0.4627, 0.071
u;2019-07-25 16:21:33;838.8211824
g;2019-07-25 16:21:35;-73.9289205, 45.429251666666666
*****7*****
m;2019-07-25 16:21:52;0.262, 0.6683, 0.2501, 0.4277, 0.08509999999999998
u;2019-07-25 16:21:52;872.4892075199999
g;2019-07-25 16:21:54;-73.92892966666666, 45.429258833333336
