m;2019-07-05 13:18:33;0.07060000000000001, 0.14279999999999998, 0.09619999999999998, 0.11080000000000001, 0.0832
m;2019-07-05 13:18:33;973.4245199999999
g;2019-07-05 13:18:38;-73.9289415, 45.42929516666667
m;2019-07-05 13:18:45;0.0553, 0.08579999999999999, 0.09479999999999998, 0.10569999999999999, 0.08909999999999998
m;2019-07-05 13:18:45;925.91796528
g;2019-07-05 13:18:50;-73.92894683333333, 45.429316166666666
m;2019-07-05 13:18:55;0.09849999999999999, 0.20330000000000004, 0.09299999999999999, 0.1135, 0.07519999999999999
m;2019-07-05 13:18:55;899.45285184
g;2019-07-05 13:19:00;-73.92894616666666, 45.42931883333333
m;2019-07-05 13:19:09;0.07350000000000001, 0.13889999999999997, 0.09639999999999999, 0.1117, 0.08429999999999999
m;2019-07-05 13:19:10;951.4977566399997
g;2019-07-05 13:19:14;-73.9289485, 45.429314166666664
m;2019-07-05 13:19:26;0.0924, 0.1774, 0.1076, 0.12940000000000002, 0.09039999999999998
m;2019-07-05 13:19:27;886.4222860799998
g;2019-07-05 13:19:31;-73.92894816666667, 45.42932966666667
m;2019-07-05 13:19:39;0.10540000000000001, 0.2722, 0.11520000000000001, 0.14259999999999998, 0.08159999999999999
m;2019-07-05 13:19:40;946.3319452799999
g;2019-07-05 13:19:45;-73.92895116666666, 45.42931866666667
m;2019-07-05 13:19:46;0.11139999999999999, 0.26680000000000004, 0.11130000000000002, 0.13940000000000002, 0.0808
m;2019-07-05 13:19:47;949.47784704
g;2019-07-05 13:19:52;-73.9289435, 45.429306833333335
m;2019-07-05 13:19:57;0.06380000000000001, 0.12279999999999999, 0.10729999999999999, 0.1222, 0.09539999999999998
m;2019-07-05 13:19:58;950.2600247999999
g;2019-07-05 13:20:02;-73.92894483333333, 45.4293075
