m;2019-07-05 14:05:29;0.0588, 0.10969999999999999, 0.1126, 0.1267, 0.1016
m;2019-07-05 14:05:30;1629.10436688
g;2019-07-05 14:05:35;-73.92879733333334, 45.42932166666667
m;2019-07-05 14:05:42;0.1157, 0.23979999999999996, 0.1167, 0.14739999999999998, 0.09029999999999998
m;2019-07-05 14:05:43;897.4587283199999
g;2019-07-05 14:05:47;-73.92878266666666, 45.429315833333334
m;2019-07-05 14:05:56;0.10230000000000002, 0.2116, 0.11390000000000003, 0.1398, 0.09089999999999998
m;2019-07-05 14:05:57;920.8552982399999
g;2019-07-05 14:06:01;-73.92875933333333, 45.42929483333333
m;2019-07-05 14:06:37;0.13079999999999997, 0.3312, 0.1266, 0.1647, 0.0827
m;2019-07-05 14:06:38;951.5235427199999
g;2019-07-05 14:06:42;-73.92875283333333, 45.42929633333333
m;2019-07-05 14:06:56;0.06989999999999999, 0.1261, 0.09899999999999999, 0.11400000000000002, 0.08839999999999998
m;2019-07-05 14:06:56;875.8671839999997
g;2019-07-05 14:07:01;-73.92876033333333, 45.4293005
m;2019-07-05 14:07:10;0.0885, 0.1789, 0.1105, 0.13210000000000002, 0.09199999999999998
m;2019-07-05 14:07:11;980.1203054399999
g;2019-07-05 14:07:16;-73.92876266666667, 45.429311
