*****0*****
m;2019-09-18 13:37:43;0.1597, 0.5454000000000001, 0.3076, 0.42489999999999994, 0.125
u;2019-09-18 13:37:43;624.0918988799999
g;2019-09-18 13:37:46;-73.9289385, 45.42932316666667
*****1*****
m;2019-09-18 13:38:04;0.07989999999999998, 0.29990000000000006, 0.2789, 0.32720000000000005, 0.1762
u;2019-09-18 13:38:05;533.13579936
g;2019-09-18 13:38:08;-73.928946, 45.429331
*****2*****
m;2019-09-18 13:38:32;0.1658, 0.5910999999999998, 0.2914, 0.40730000000000005, 0.1046
u;2019-09-18 13:38:32;654.8804784
g;2019-09-18 13:38:35;-73.92895816666666, 45.4293355
*****3*****
m;2019-09-18 13:39:07;0.1816, 0.5957999999999999, 0.36610000000000004, 0.5291, 0.1339
u;2019-09-18 13:39:08;640.6207761600001
g;2019-09-18 13:39:11;-73.92893616666667, 45.4293365
*****4*****
m;2019-09-18 13:39:37;0.19360000000000002, 0.7663999999999999, 0.5772999999999999, 0.8545, 0.11300000000000002
u;2019-09-18 13:39:37;715.95910656
g;2019-09-18 13:39:40;-73.92892066666667, 45.4293235
*****5*****
m;2019-09-18 13:39:48;0.1254, 0.48929999999999996, 0.25620000000000004, 0.3295, 0.11310000000000002
u;2019-09-18 13:39:49;662.4100137600001
g;2019-09-18 13:39:52;-73.92892533333334, 45.42933083333333
*****6*****
m;2019-09-18 13:40:00;0.14579999999999999, 0.5005000000000001, 0.32120000000000004, 0.4309, 0.14329999999999998
u;2019-09-18 13:40:00;725.09597424
g;2019-09-18 13:40:03;-73.92892683333334, 45.42933383333333
*****7*****
m;2019-09-18 13:40:23;0.1533, 0.6205999999999999, 0.4851, 0.6611, 0.1548
u;2019-09-18 13:40:24;720.74672208
g;2019-09-18 13:40:27;-73.92889966666667, 45.429319666666665
