*****0*****
m;2019-09-18 14:31:44;0.16060000000000002, 0.5934999999999999, 0.5206999999999999, 0.7201, 0.18359999999999999
u;2019-09-18 14:31:45;601.5118881599998
g;2019-09-18 14:31:47;-73.92878866666666, 45.42932116666667
*****1*****
m;2019-09-18 14:31:59;0.1378, 0.6258, 0.4154999999999999, 0.5483, 0.12620000000000003
u;2019-09-18 14:32:00;705.13754832
g;2019-09-18 14:32:02;-73.92878933333333, 45.429315
*****2*****
m;2019-09-18 14:32:20;0.1771, 0.6998999999999999, 0.5158, 0.7377, 0.13010000000000002
u;2019-09-18 14:32:21;485.35419311999993
g;2019-09-18 14:32:23;-73.92879516666666, 45.4293115
*****3*****
m;2019-09-18 14:32:39;0.2109, 0.8017000000000001, 0.6868000000000001, 1.0545, 0.11610000000000002
u;2019-09-18 14:32:39;516.2717030399999
g;2019-09-18 14:32:42;-73.92878983333334, 45.429304
*****4*****
m;2019-09-18 14:32:58;0.15, 0.7029999999999998, 0.6565, 0.8880000000000001, 0.1548
u;2019-09-18 14:32:58;439.54951967999995
g;2019-09-18 14:33:01;-73.928771, 45.429293666666666
*****5*****
m;2019-09-18 14:33:19;0.13930000000000003, 0.5926, 0.5232000000000001, 0.6926999999999999, 0.1772
u;2019-09-18 14:33:20;509.4813686400001
g;2019-09-18 14:33:22;-73.92876416666667, 45.42930533333333
*****6*****
m;2019-09-18 14:33:41;0.1947, 0.7491000000000001, 0.5276, 0.7827, 0.11250000000000002
u;2019-09-18 14:33:41;530.64314496
g;2019-09-18 14:33:44;-73.9287715, 45.429315833333334
*****7*****
m;2019-09-18 14:33:59;0.1111, 0.5682, 0.7446999999999999, 0.9309000000000001, 0.2563
u;2019-09-18 14:34:00;674.88188112
g;2019-09-18 14:34:03;-73.92877466666667, 45.42932483333333
