m;2019-07-05 13:20:31;0.05850000000000001, 0.1302, 0.1115, 0.12530000000000002, 0.09659999999999999
m;2019-07-05 13:20:32;902.97694944
g;2019-07-05 13:20:36;-73.92893833333333, 45.429307666666666
m;2019-07-05 13:21:18;0.11979999999999999, 0.2509, 0.11580000000000001, 0.1477, 0.08839999999999998
m;2019-07-05 13:21:18;872.4376353599998
g;2019-07-05 13:21:23;-73.92895666666666, 45.4293395
m;2019-07-05 13:21:24;0.10029999999999999, 0.24460000000000007, 0.0797, 0.09789999999999997, 0.05900000000000001
m;2019-07-05 13:21:25;1366.0347787199998
g;2019-07-05 13:21:29;-73.92893666666667, 45.429347166666666
m;2019-07-05 13:21:34;0.0702, 0.1256, 0.11150000000000002, 0.1283, 0.09969999999999998
m;2019-07-05 13:21:35;917.4085588799999
g;2019-07-05 13:21:39;-73.92893833333333, 45.42933516666667
m;2019-07-05 13:21:43;0.1361, 0.31710000000000005, 0.11750000000000001, 0.15429999999999996, 0.0799
m;2019-07-05 13:21:44;923.9582232
g;2019-07-05 13:21:49;-73.92894083333333, 45.429333166666666
m;2019-07-05 13:21:50;0.14579999999999999, 0.32799999999999996, 0.1167, 0.1565, 0.0793
m;2019-07-05 13:21:51;932.166792
g;2019-07-05 13:21:56;-73.92893, 45.429324666666666
m;2019-07-05 13:22:04;0.0637, 0.1187, 0.1049, 0.1193, 0.09409999999999999
m;2019-07-05 13:22:05;889.3275177599999
g;2019-07-05 13:22:10;-73.92893016666666, 45.42932483333333
