*****0*****
m;2019-08-20 15:55:30;0.3248, 0.8555999999999999, 0.43170000000000003, 0.8471, 0.06599999999999999
u;2019-08-20 15:55:31;583.6163486399998
g;2019-08-20 15:55:34;-73.92880966666667, 45.429313
*****1*****
m;2019-08-20 15:55:41;0.32339999999999997, 0.8332999999999998, 0.3264, 0.6379, 0.05800000000000001
u;2019-08-20 15:55:41;575.33901696
g;2019-08-20 15:55:44;-73.92881066666666, 45.42930533333333
*****2*****
m;2019-08-20 15:55:56;0.31020000000000003, 0.8695, 0.35229999999999995, 0.6687999999999998, 0.04669999999999999
u;2019-08-20 15:55:57;575.4249705599999
g;2019-08-20 15:56:00;-73.92879966666666, 45.42929733333333
*****3*****
m;2019-08-20 15:56:11;0.3125, 0.8788, 0.39120000000000005, 0.7472000000000001, 0.04839999999999999
u;2019-08-20 15:56:12;520.4662387199999
g;2019-08-20 15:56:14;-73.92879216666667, 45.42928916666666
*****4*****
m;2019-08-20 15:56:38;0.3459, 0.8434999999999999, 0.2968, 0.6114, 0.0519
u;2019-08-20 15:56:38;532.84355712
g;2019-08-20 15:56:41;-73.92877583333333, 45.429303
*****5*****
m;2019-08-20 15:56:58;0.32980000000000004, 0.8678000000000001, 0.36289999999999994, 0.7201, 0.0509
u;2019-08-20 15:56:59;632.1973233599999
g;2019-08-20 15:57:01;-73.928773, 45.42931466666667
*****6*****
m;2019-08-20 15:57:12;0.3116, 0.8772, 0.4646, 0.8852, 0.05800000000000001
u;2019-08-20 15:57:12;531.3393691200001
g;2019-08-20 15:57:15;-73.92877666666666, 45.42932116666667
*****7*****
m;2019-08-20 15:57:30;0.3255, 0.8492999999999998, 0.3206, 0.6295999999999999, 0.0513
u;2019-08-20 15:57:31;560.1939926399998
g;2019-08-20 15:57:34;-73.928785, 45.429339166666665
