*****0*****
m;2019-09-18 13:12:07;0.1075, 0.42279999999999995, 0.4782, 0.5931999999999998, 0.24059999999999998
u;2019-09-18 13:12:08;494.35353504000005
g;2019-09-18 13:12:11;-73.92897133333334, 45.42930066666667
*****1*****
m;2019-09-18 13:12:23;0.167, 0.7562, 0.5342000000000001, 0.7481, 0.1038
u;2019-09-18 13:12:24;460.96915679999995
g;2019-09-18 13:12:27;-73.92897683333334, 45.42931216666667
*****2*****
m;2019-09-18 13:12:54;0.1051, 0.6198, 0.5532, 0.6834, 0.1604
u;2019-09-18 13:12:54;451.24780463999997
g;2019-09-18 13:12:57;-73.9289795, 45.429317
*****3*****
m;2019-09-18 13:13:41;0.119, 0.5629, 0.4085, 0.5189, 0.14509999999999998
u;2019-09-18 13:13:42;604.0990915199999
g;2019-09-18 13:13:45;-73.9289805, 45.42934116666667
*****4*****
m;2019-09-18 13:14:01;0.1169, 0.4891, 0.39019999999999994, 0.4934000000000001, 0.1693
u;2019-09-18 13:14:01;590.3808969600001
g;2019-09-18 13:14:04;-73.92897483333333, 45.429336
*****5*****
m;2019-09-18 13:14:17;0.15219999999999997, 0.6241000000000001, 0.37439999999999996, 0.5086, 0.11760000000000001
u;2019-09-18 13:14:18;620.8428527999998
g;2019-09-18 13:14:21;-73.92896683333333, 45.429328
*****6*****
m;2019-09-18 13:14:32;0.09949999999999999, 0.5263, 0.44539999999999996, 0.5440000000000002, 0.1687
u;2019-09-18 13:14:33;616.4678145599999
g;2019-09-18 13:14:36;-73.92896016666667, 45.429318
*****7*****
m;2019-09-18 13:14:51;0.1379, 0.6578999999999999, 0.48660000000000003, 0.6424, 0.1326
u;2019-09-18 13:14:52;624.3239735999999
g;2019-09-18 13:14:55;-73.92895116666666, 45.4293085
