*****0*****
m;2019-07-25 16:42:18;0.14799999999999996, 0.44559999999999994, 0.2855, 0.38470000000000004, 0.14749999999999996
u;2019-07-25 16:42:19;642.27108528
g;2019-07-25 16:42:21;-73.92887633333333, 45.42928833333333
*****1*****
m;2019-07-25 16:42:37;0.22440000000000002, 0.6426000000000001, 0.31579999999999997, 0.49850000000000005, 0.1083
u;2019-07-25 16:42:38;521.9016638400001
g;2019-07-25 16:42:40;-73.92887216666666, 45.429280166666665
*****2*****
m;2019-07-25 16:43:03;0.2504, 0.7066, 0.3318, 0.5534000000000001, 0.09519999999999998
u;2019-07-25 16:43:03;669.60433008
g;2019-07-25 16:43:05;-73.92886566666667, 45.429276
*****3*****
m;2019-07-25 16:43:18;0.1406, 0.38280000000000003, 0.27530000000000004, 0.36540000000000006, 0.16319999999999998
u;2019-07-25 16:43:19;570.1130380799999
g;2019-07-25 16:43:21;-73.9288645, 45.429267
*****4*****
m;2019-07-25 16:43:40;0.2, 0.6896000000000001, 0.39069999999999994, 0.5862999999999999, 0.10769999999999999
u;2019-07-25 16:43:41;539.56512864
g;2019-07-25 16:43:43;-73.92885433333333, 45.429267
*****5*****
m;2019-07-25 16:43:57;0.1802, 0.5544, 0.30489999999999995, 0.43929999999999997, 0.12569999999999998
u;2019-07-25 16:43:57;721.9242863999999
g;2019-07-25 16:44:00;-73.92885966666667, 45.42927383333333
*****6*****
m;2019-07-25 16:44:13;0.22340000000000004, 0.7246, 0.3899, 0.6144999999999999, 0.09809999999999999
u;2019-07-25 16:44:13;545.66783424
g;2019-07-25 16:44:15;-73.9288605, 45.42928533333333
*****7*****
m;2019-07-25 16:44:40;0.1971, 0.515, 0.262, 0.3906, 0.12490000000000001
u;2019-07-25 16:44:41;674.6669971199999
g;2019-07-25 16:44:43;-73.92886083333333, 45.42929016666667
*****8*****
m;2019-07-25 16:45:00;0.18159999999999998, 0.5759, 0.3081, 0.4447, 0.11949999999999998
u;2019-07-25 16:45:01;649.0012521599999
g;2019-07-25 16:45:03;-73.928869, 45.429293
