*****0*****
m;2019-09-18 13:31:13;0.1187, 0.634, 0.48319999999999996, 0.6131, 0.1373
u;2019-09-18 13:31:14;590.86223712
g;2019-09-18 13:31:17;-73.92894, 45.429267
*****1*****
m;2019-09-18 13:31:36;0.1664, 0.7569999999999999, 0.6168000000000001, 0.8625999999999999, 0.11910000000000001
u;2019-09-18 13:31:37;470.44983887999996
g;2019-09-18 13:31:40;-73.92894716666666, 45.42926416666667
*****2*****
m;2019-09-18 13:32:05;0.18639999999999998, 0.7419, 0.48500000000000004, 0.7073, 0.10469999999999999
u;2019-09-18 13:32:06;650.91801744
g;2019-09-18 13:32:09;-73.92894216666667, 45.429263
*****3*****
m;2019-09-18 13:32:22;0.2015, 0.7561, 0.5614000000000001, 0.8447999999999999, 0.11720000000000001
u;2019-09-18 13:32:23;476.0454182399999
g;2019-09-18 13:32:26;-73.92893016666666, 45.42925733333333
*****4*****
m;2019-09-18 13:32:48;0.1493, 0.7097, 0.5379, 0.7268999999999999, 0.1233
u;2019-09-18 13:32:48;697.0149331199999
g;2019-09-18 13:32:51;-73.92892816666667, 45.429243
*****5*****
m;2019-09-18 13:33:24;0.1553, 0.7198, 0.4796999999999999, 0.6557999999999999, 0.1069
u;2019-09-18 13:33:25;613.8376344
g;2019-09-18 13:33:28;-73.92890583333333, 45.429253333333335
*****6*****
m;2019-09-18 13:33:44;0.12880000000000003, 0.6780999999999999, 0.4917999999999999, 0.6371, 0.122
u;2019-09-18 13:33:45;705.98848896
g;2019-09-18 13:33:48;-73.92891433333334, 45.4292675
*****7*****
m;2019-09-18 13:34:03;0.11510000000000001, 0.6780000000000002, 0.6942, 0.875, 0.1678
u;2019-09-18 13:34:04;515.8677211199999
g;2019-09-18 13:34:07;-73.92891766666666, 45.4292795
