*****0*****
m;2019-09-18 14:42:37;0.04869999999999999, 0.088, 0.20130000000000003, 0.22190000000000004, 0.186
u;2019-09-18 14:42:38;979.0372900799999
g;2019-09-18 14:42:41;-73.92878, 45.429412
*****2*****
m;2019-09-18 14:43:00;0.045399999999999996, 0.07669999999999999, 0.21340000000000003, 0.23359999999999997, 0.20040000000000005
u;2019-09-18 14:43:01;971.7742108799999
g;2019-09-18 14:43:04;-73.92881866666667, 45.42940383333333
*****3*****
m;2019-09-18 14:43:13;0.04, 0.0759, 0.1927, 0.20869999999999997, 0.17949999999999997
u;2019-09-18 14:43:14;987.8733201599998
g;2019-09-18 14:43:16;-73.92883633333334, 45.429395166666666
