*****0*****
m;2019-07-25 17:19:01;0.2572, 0.6912, 0.2582, 0.43710000000000004, 0.0799
u;2019-07-25 17:19:01;717.5922249599998
g;2019-07-25 17:19:04;-73.92881383333334, 45.42932916666667
*****1*****
m;2019-07-25 17:19:13;0.27240000000000003, 0.6689, 0.24250000000000002, 0.4243, 0.08419999999999998
u;2019-07-25 17:19:13;489.55732416
g;2019-07-25 17:19:15;-73.92880116666667, 45.42932233333333
*****2*****
m;2019-07-25 17:19:26;0.28209999999999996, 0.7675000000000001, 0.32120000000000004, 0.5736, 0.0754
u;2019-07-25 17:19:27;696.9117888
g;2019-07-25 17:19:29;-73.9287935, 45.42931083333333
*****3*****
m;2019-07-25 17:19:49;0.26430000000000003, 0.7623, 0.3194, 0.5493, 0.07409999999999999
u;2019-07-25 17:19:50;154.0288512
g;2019-07-25 17:19:52;-73.9287895, 45.429305166666666
*****4*****
m;2019-07-25 17:20:20;0.2685, 0.7402, 0.28669999999999995, 0.49700000000000005, 0.07429999999999999
u;2019-07-25 17:20:21;1104.0482059199999
g;2019-07-25 17:20:23;-73.92877849999999, 45.4292975
*****5*****
m;2019-07-25 17:20:46;0.24169999999999997, 0.6148, 0.26990000000000003, 0.44189999999999996, 0.10540000000000001
u;2019-07-25 17:20:47;762.8210092799999
g;2019-07-25 17:20:49;-73.928764, 45.429308
*****6*****
m;2019-07-25 17:20:59;0.26050000000000006, 0.6781000000000001, 0.2752, 0.4688, 0.09009999999999999
u;2019-07-25 17:21:00;661.3355937599999
g;2019-07-25 17:21:02;-73.92875883333333, 45.42931566666667
*****7*****
m;2019-07-25 17:21:14;0.1993, 0.5478000000000001, 0.26660000000000006, 0.39949999999999997, 0.1167
u;2019-07-25 17:21:15;637.1912275199999
g;2019-07-25 17:21:17;-73.9287635, 45.429322166666665
*****8*****
m;2019-07-25 17:21:25;0.30579999999999996, 0.7916, 0.2927, 0.5505000000000001, 0.06400000000000002
u;2019-07-25 17:21:25;679.6179244799999
g;2019-07-25 17:21:27;-73.92876616666666, 45.42932666666667
*****9*****
m;2019-07-25 17:21:38;0.25220000000000004, 0.6547000000000001, 0.2820000000000001, 0.47219999999999995, 0.09849999999999999
u;2019-07-25 17:21:39;642.3140620799999
g;2019-07-25 17:21:41;-73.92877533333333, 45.42933166666667
