*****0*****
m;2019-09-18 13:22:20;0.1051, 0.4443999999999999, 0.3026, 0.37370000000000003, 0.1437
u;2019-09-18 13:22:21;640.64656224
g;2019-09-18 13:22:24;-73.928942, 45.42933416666666
*****1*****
m;2019-09-18 13:22:38;0.09719999999999998, 0.4614999999999999, 0.3713, 0.4511, 0.166
u;2019-09-18 13:22:38;667.92823488
g;2019-09-18 13:22:41;-73.92895933333334, 45.429347
*****2*****
m;2019-09-18 13:23:29;0.07599999999999998, 0.3612, 0.47639999999999993, 0.5548, 0.26030000000000003
u;2019-09-18 13:23:30;639.1165881599999
g;2019-09-18 13:23:33;-73.92893483333333, 45.42935133333334
*****3*****
m;2019-09-18 13:23:51;0.07969999999999998, 0.39980000000000004, 0.33140000000000003, 0.38870000000000005, 0.16670000000000001
u;2019-09-18 13:23:52;646.8008399999999
g;2019-09-18 13:23:55;-73.92892583333334, 45.4293425
*****4*****
m;2019-09-18 13:24:08;0.1056, 0.3594, 0.2399, 0.2964, 0.13960000000000003
u;2019-09-18 13:24:09;747.151668
g;2019-09-18 13:24:12;-73.92892083333334, 45.429332
*****5*****
m;2019-09-18 13:24:22;0.10880000000000001, 0.3935, 0.3156, 0.39269999999999994, 0.17070000000000002
u;2019-09-18 13:24:22;616.2357398400001
g;2019-09-18 13:24:25;-73.92891266666666, 45.42932666666667
*****6*****
m;2019-09-18 13:25:05;0.087, 0.4245, 0.34819999999999995, 0.4145, 0.1674
u;2019-09-18 13:25:06;931.4619724799999
g;2019-09-18 13:25:09;-73.928925, 45.42932716666667
*****7*****
m;2019-09-18 13:25:27;0.093, 0.4227, 0.3749, 0.45199999999999996, 0.18350000000000002
u;2019-09-18 13:25:28;737.44750656
g;2019-09-18 13:25:31;-73.928936, 45.429331166666664
