*****0*****
m;2019-09-18 13:08:07;0.08389999999999999, 0.5388999999999999, 0.5308, 0.6277, 0.1882
u;2019-09-18 13:08:08;574.0926897599999
g;2019-09-18 13:08:11;-73.92902533333333, 45.429288166666666
*****1*****
m;2019-09-18 13:08:21;0.12079999999999999, 0.6413, 0.43570000000000003, 0.5553, 0.1214
u;2019-09-18 13:08:22;556.4206296
g;2019-09-18 13:08:25;-73.92903966666667, 45.4292935
*****2*****
m;2019-09-18 13:08:44;0.1024, 0.5461, 0.48650000000000004, 0.5977, 0.17529999999999998
u;2019-09-18 13:08:44;529.044408
g;2019-09-18 13:08:47;-73.929056, 45.4293
*****3*****
m;2019-09-18 13:09:00;0.09339999999999998, 0.5422, 0.5407, 0.6522, 0.19349999999999998
u;2019-09-18 13:09:00;466.2467078399999
g;2019-09-18 13:09:03;-73.92906183333334, 45.42930833333333
*****4*****
m;2019-09-18 13:09:17;0.09559999999999999, 0.5209000000000001, 0.749, 0.9077999999999999, 0.28559999999999997
u;2019-09-18 13:09:18;451.24780463999997
g;2019-09-18 13:09:21;-73.929058, 45.4293245
*****5*****
m;2019-09-18 13:09:38;0.09109999999999999, 0.45550000000000007, 0.6520000000000001, 0.7827000000000001, 0.29289999999999994
u;2019-09-18 13:09:38;511.7505436799999
g;2019-09-18 13:09:41;-73.92904016666667, 45.429324333333334
*****6*****
m;2019-09-18 13:10:15;0.09569999999999998, 0.5008, 0.49910000000000004, 0.6048, 0.201
u;2019-09-18 13:10:16;505.04616288
g;2019-09-18 13:10:19;-73.92902033333333, 45.42931316666667
*****7*****
m;2019-09-18 13:10:58;0.09499999999999999, 0.5485, 0.5908, 0.7149, 0.20859999999999998
u;2019-09-18 13:10:58;425.93446944
g;2019-09-18 13:11:01;-73.92901616666667, 45.429305166666666
*****8*****
m;2019-09-18 13:11:27;0.07809999999999999, 0.5437000000000001, 0.6481, 0.7579, 0.2239
u;2019-09-18 13:11:28;556.30888992
g;2019-09-18 13:11:31;-73.92899483333333, 45.4292895
