*****0*****
m;2019-08-20 14:34:42;0.24830000000000002, 0.7931999999999999, 0.3348, 0.5559000000000001, 0.06400000000000002
u;2019-08-20 14:34:43;785.9339323199999
g;2019-08-20 14:34:45;-73.92894433333333, 45.42925116666667
*****1*****
m;2019-08-20 14:35:04;0.2576, 0.7855000000000001, 0.3894000000000001, 0.6599999999999999, 0.07909999999999999
u;2019-08-20 14:35:04;666.9397684799999
g;2019-08-20 14:35:06;-73.928937, 45.42924566666667
*****2*****
m;2019-08-20 14:35:21;0.2347, 0.7563, 0.43479999999999996, 0.7017, 0.09719999999999998
u;2019-08-20 14:35:22;489.6088963199999
g;2019-08-20 14:35:24;-73.92893266666667, 45.429241
*****3*****
m;2019-08-20 14:35:45;0.2683, 0.8115, 0.48130000000000006, 0.8347999999999999, 0.08639999999999998
u;2019-08-20 14:35:45;418.4049340799999
g;2019-08-20 14:35:47;-73.9289315, 45.42923666666667
*****4*****
m;2019-08-20 14:36:21;0.24009999999999998, 0.7933000000000001, 0.44400000000000006, 0.7245, 0.08349999999999999
u;2019-08-20 14:36:21;372.96986111999996
g;2019-08-20 14:36:23;-73.92890816666667, 45.42923416666667
*****5*****
m;2019-08-20 14:36:42;0.2675, 0.8595, 0.45200000000000007, 0.7818000000000002, 0.05920000000000001
u;2019-08-20 14:36:42;575.2014912
g;2019-08-20 14:36:44;-73.92891466666667, 45.429238833333336
*****6*****
m;2019-08-20 14:37:05;0.2723000000000001, 0.784, 0.2981, 0.5215000000000001, 0.06300000000000001
u;2019-08-20 14:37:06;538.5938529599999
g;2019-08-20 14:37:08;-73.92891216666666, 45.429241166666664
*****7*****
m;2019-08-20 14:37:30;0.25439999999999996, 0.7694, 0.336, 0.5651, 0.07359999999999998
u;2019-08-20 14:37:31;239.50111103999998
g;2019-08-20 14:37:33;-73.92891666666667, 45.42925783333333
