*****0*****
m;2019-08-20 14:25:20;0.24359999999999998, 0.7968999999999999, 0.3848, 0.6327, 0.07139999999999999
u;2019-08-20 14:25:21;455.47672176000003
g;2019-08-20 14:25:24;-73.92900533333334, 45.42928583333333
*****1*****
m;2019-08-20 14:25:38;0.23979999999999996, 0.8154, 0.36970000000000003, 0.6031000000000001, 0.0615
u;2019-08-20 14:25:39;947.6126539200001
g;2019-08-20 14:25:42;-73.92901, 45.4292935
*****2*****
m;2019-08-20 14:26:11;0.2384, 0.7927000000000001, 0.3809, 0.6192, 0.0716
u;2019-08-20 14:26:11;531.71756496
g;2019-08-20 14:26:15;-73.92900083333333, 45.42930066666667
*****3*****
m;2019-08-20 14:26:52;0.25529999999999997, 0.8518000000000001, 0.44329999999999997, 0.7474000000000001, 0.059899999999999995
u;2019-08-20 14:26:52;1221.6585168000001
g;2019-08-20 14:26:55;-73.92899883333334, 45.429311
*****4*****
m;2019-08-20 14:27:18;0.2415, 0.8198000000000001, 0.383, 0.6265, 0.06220000000000001
u;2019-08-20 14:27:19;638.04216816
g;2019-08-20 14:27:22;-73.92900616666667, 45.4293145
*****5*****
m;2019-08-20 14:28:49;0.2651, 0.8560000000000001, 0.3969000000000001, 0.6833, 0.053000000000000005
u;2019-08-20 14:28:50;269.73958752
g;2019-08-20 14:28:53;-73.92904683333333, 45.429292
*****6*****
m;2019-08-20 14:29:20;0.2677, 0.826, 0.3459, 0.5987000000000001, 0.057100000000000005
u;2019-08-20 14:29:21;452.72620656
g;2019-08-20 14:29:24;-73.92903383333334, 45.429291
*****7*****
m;2019-08-20 14:29:41;0.24509999999999996, 0.8311, 0.4532000000000001, 0.7474999999999999, 0.06910000000000001
u;2019-08-20 14:29:42;464.5878033599999
g;2019-08-20 14:29:44;-73.929026, 45.42928666666667
*****8*****
m;2019-08-20 14:29:57;0.26399999999999996, 0.8032999999999999, 0.4218, 0.7240999999999999, 0.07899999999999999
u;2019-08-20 14:29:57;372.83233536
g;2019-08-20 14:30:00;-73.92901816666667, 45.42928216666667
