*****0*****
m;2019-07-25 17:25:23;0.2264, 0.5823, 0.274, 0.43420000000000003, 0.11460000000000001
u;2019-07-25 17:25:23;277.30350431999994
g;2019-07-25 17:25:25;-73.928802, 45.42936366666667
*****1*****
m;2019-07-25 17:25:37;0.2068, 0.5514, 0.28609999999999997, 0.4351, 0.12589999999999998
u;2019-07-25 17:25:37;602.3456380800001
g;2019-07-25 17:25:39;-73.92880116666667, 45.429373
*****2*****
m;2019-07-25 17:25:49;0.1719, 0.4312, 0.23459999999999998, 0.33230000000000004, 0.13190000000000004
u;2019-07-25 17:25:50;363.1453646399999
g;2019-07-25 17:25:52;-73.92880433333333, 45.42937633333333
*****3*****
m;2019-07-25 17:26:03;0.24189999999999995, 0.6505, 0.2838, 0.4647, 0.09839999999999999
u;2019-07-25 17:26:04;774.6396292799998
g;2019-07-25 17:26:06;-73.9288065, 45.42938766666666
*****4*****
m;2019-07-25 17:26:29;0.21680000000000002, 0.5695999999999999, 0.24969999999999998, 0.3881, 0.10640000000000001
u;2019-07-25 17:26:30;760.0704940799999
g;2019-07-25 17:26:32;-73.928805, 45.429394
*****5*****
m;2019-07-25 17:26:55;0.14980000000000002, 0.32439999999999997, 0.24040000000000003, 0.32520000000000004, 0.1658
u;2019-07-25 17:26:56;465.38717183999995
g;2019-07-25 17:26:58;-73.92878583333334, 45.42939766666667
*****6*****
m;2019-07-25 17:27:10;0.2244, 0.5906, 0.26510000000000006, 0.41850000000000004, 0.1078
u;2019-07-25 17:27:11;579.6796737599999
g;2019-07-25 17:27:13;-73.92878033333334, 45.429391833333334
*****7*****
m;2019-07-25 17:27:24;0.2413, 0.6567000000000001, 0.305, 0.4991, 0.1034
u;2019-07-25 17:27:25;670.5068428799999
g;2019-07-25 17:27:27;-73.928774, 45.429390833333336
*****8*****
m;2019-07-25 17:27:37;0.19680000000000003, 0.514, 0.26830000000000004, 0.39970000000000006, 0.1284
u;2019-07-25 17:27:38;441.04511231999993
g;2019-07-25 17:27:40;-73.92876983333333, 45.429385333333336
*****9*****
m;2019-07-25 17:27:51;0.2387, 0.6346, 0.29699999999999993, 0.4831999999999999, 0.1082
u;2019-07-25 17:27:51;729.52258464
g;2019-07-25 17:27:54;-73.92876816666667, 45.429378
